order_id,customer_id,order_status,order_date,required_date,shipped_date,store_id,staff_id,source,extraction_date,is_late,days_late,delivery_status
715,12,3,2017-02-15,2017-02-15,,2,6,postgres db,2025-04-18 21:40:55,False,,Late
716,672,4,2017-02-15,2017-02-17,2017-02-18,2,6,postgres db,2025-04-18 21:40:55,True,1.0,Late
717,1312,4,2017-02-15,2017-02-18,2017-02-17,2,6,postgres db,2025-04-18 21:40:55,False,0.0,Early
718,38,4,2017-02-16,2017-02-17,2017-02-17,2,7,postgres db,2025-04-18 21:40:55,False,0.0,On Time
719,200,4,2017-02-16,2017-02-19,2017-02-18,2,6,postgres db,2025-04-18 21:40:55,False,0.0,Early
720,382,4,2017-02-16,2017-02-19,2017-02-19,2,6,postgres db,2025-04-18 21:40:55,False,0.0,On Time
721,625,4,2017-02-16,2017-02-19,2017-02-17,2,7,postgres db,2025-04-18 21:40:55,False,0.0,Early
722,1399,4,2017-02-18,2017-02-20,2017-02-21,2,7,postgres db,2025-04-18 21:40:55,True,1.0,Late
723,845,4,2017-02-19,2017-02-21,2017-02-22,2,6,postgres db,2025-04-18 21:40:55,True,1.0,Late
724,864,4,2017-02-19,2017-02-22,2017-02-21,2,6,postgres db,2025-04-18 21:40:55,False,0.0,Early
725,870,4,2017-02-19,2017-02-22,2017-02-22,2,7,postgres db,2025-04-18 21:40:55,False,0.0,On Time
726,969,4,2017-02-19,2017-02-22,2017-02-20,2,6,postgres db,2025-04-18 21:40:55,False,0.0,Early
727,962,4,2017-02-19,2017-02-22,2017-02-21,3,9,postgres db,2025-04-18 21:40:55,False,0.0,Early
728,1138,4,2017-02-20,2017-02-21,2017-02-23,1,3,postgres db,2025-04-18 21:40:55,True,2.0,Late
729,897,4,2017-02-20,2017-02-22,2017-02-21,2,7,postgres db,2025-04-18 21:40:55,False,0.0,Early
730,500,4,2017-02-21,2017-02-24,2017-02-22,2,6,postgres db,2025-04-18 21:40:55,False,0.0,Early
731,910,4,2017-02-25,2017-02-27,2017-02-27,3,9,postgres db,2025-04-18 21:40:55,False,0.0,On Time
732,147,4,2017-02-26,2017-02-27,2017-03-01,2,7,postgres db,2025-04-18 21:40:55,True,2.0,Late
733,832,4,2017-02-26,2017-03-01,2017-02-27,2,7,postgres db,2025-04-18 21:40:55,False,0.0,Early
734,939,4,2017-02-26,2017-02-28,2017-03-01,3,9,postgres db,2025-04-18 21:40:55,True,1.0,Late
735,20,3,2017-02-27,2017-02-27,,3,9,postgres db,2025-04-18 21:40:55,False,,Late
736,184,4,2017-02-27,2017-02-28,2017-02-28,2,7,postgres db,2025-04-18 21:40:55,False,0.0,On Time
737,694,4,2017-02-27,2017-03-01,2017-02-28,2,6,postgres db,2025-04-18 21:40:55,False,0.0,Early
738,124,4,2017-02-28,2017-03-01,2017-03-03,1,2,postgres db,2025-04-18 21:40:55,True,2.0,Late
739,49,4,2017-02-28,2017-03-01,2017-03-02,2,6,postgres db,2025-04-18 21:40:55,True,1.0,Late
740,1113,4,2017-02-28,2017-03-01,2017-03-02,2,6,postgres db,2025-04-18 21:40:55,True,1.0,Late
741,119,4,2017-02-28,2017-03-01,2017-03-01,3,8,postgres db,2025-04-18 21:40:55,False,0.0,On Time
742,433,4,2017-02-28,2017-03-01,2017-03-01,3,9,postgres db,2025-04-18 21:40:55,False,0.0,On Time
743,137,4,2017-03-01,2017-03-04,2017-03-04,2,6,postgres db,2025-04-18 21:40:55,False,0.0,On Time
744,166,4,2017-03-01,2017-03-02,2017-03-02,2,7,postgres db,2025-04-18 21:40:55,False,0.0,On Time
745,698,4,2017-03-01,2017-03-03,2017-03-03,2,7,postgres db,2025-04-18 21:40:55,False,0.0,On Time
746,391,4,2017-03-02,2017-03-04,2017-03-05,1,3,postgres db,2025-04-18 21:40:55,True,1.0,Late
747,87,4,2017-03-03,2017-03-04,2017-03-05,1,3,postgres db,2025-04-18 21:40:55,True,1.0,Late
748,1072,4,2017-03-03,2017-03-05,2017-03-04,3,8,postgres db,2025-04-18 21:40:55,False,0.0,Early
749,255,4,2017-03-04,2017-03-07,2017-03-05,2,7,postgres db,2025-04-18 21:40:55,False,0.0,Early
750,232,4,2017-03-04,2017-03-07,2017-03-05,3,8,postgres db,2025-04-18 21:40:55,False,0.0,Early
751,731,4,2017-03-05,2017-03-08,2017-03-07,1,3,postgres db,2025-04-18 21:40:55,False,0.0,Early
752,335,4,2017-03-05,2017-03-06,2017-03-07,2,6,postgres db,2025-04-18 21:40:55,True,1.0,Late
753,1201,4,2017-03-05,2017-03-08,2017-03-08,2,7,postgres db,2025-04-18 21:40:55,False,0.0,On Time
754,646,4,2017-03-06,2017-03-07,2017-03-08,1,2,postgres db,2025-04-18 21:40:55,True,1.0,Late
755,531,4,2017-03-06,2017-03-07,2017-03-07,2,6,postgres db,2025-04-18 21:40:55,False,0.0,On Time
756,1143,4,2017-03-06,2017-03-07,2017-03-09,2,6,postgres db,2025-04-18 21:40:55,True,2.0,Late
757,1336,4,2017-03-06,2017-03-08,2017-03-09,2,7,postgres db,2025-04-18 21:40:55,True,1.0,Late
758,953,4,2017-03-06,2017-03-08,2017-03-07,3,9,postgres db,2025-04-18 21:40:55,False,0.0,Early
759,284,4,2017-03-07,2017-03-09,2017-03-08,2,7,postgres db,2025-04-18 21:40:55,False,0.0,Early
760,1104,4,2017-03-07,2017-03-10,2017-03-10,2,6,postgres db,2025-04-18 21:40:55,False,0.0,On Time
761,1291,4,2017-03-07,2017-03-08,2017-03-10,2,7,postgres db,2025-04-18 21:40:55,True,2.0,Late
762,572,4,2017-03-08,2017-03-09,2017-03-09,2,6,postgres db,2025-04-18 21:40:55,False,0.0,On Time
763,842,4,2017-03-08,2017-03-10,2017-03-09,3,9,postgres db,2025-04-18 21:40:55,False,0.0,Early
764,701,4,2017-03-09,2017-03-10,2017-03-12,1,2,postgres db,2025-04-18 21:40:55,True,2.0,Late
765,1152,4,2017-03-09,2017-03-11,2017-03-12,1,2,postgres db,2025-04-18 21:40:55,True,1.0,Late
766,141,4,2017-03-09,2017-03-11,2017-03-12,2,6,postgres db,2025-04-18 21:40:55,True,1.0,Late
767,564,4,2017-03-09,2017-03-10,2017-03-11,2,7,postgres db,2025-04-18 21:40:55,True,1.0,Late
768,841,4,2017-03-09,2017-03-12,2017-03-10,2,7,postgres db,2025-04-18 21:40:55,False,0.0,Early
769,946,4,2017-03-09,2017-03-11,2017-03-11,2,6,postgres db,2025-04-18 21:40:55,False,0.0,On Time
770,135,4,2017-03-09,2017-03-11,2017-03-11,3,9,postgres db,2025-04-18 21:40:55,False,0.0,On Time
771,671,4,2017-03-11,2017-03-14,2017-03-12,1,3,postgres db,2025-04-18 21:40:55,False,0.0,Early
772,448,4,2017-03-11,2017-03-12,2017-03-13,2,7,postgres db,2025-04-18 21:40:55,True,1.0,Late
773,1385,4,2017-03-11,2017-03-12,2017-03-12,2,6,postgres db,2025-04-18 21:40:55,False,0.0,On Time
774,690,4,2017-03-12,2017-03-14,2017-03-14,2,6,postgres db,2025-04-18 21:40:55,False,0.0,On Time
775,968,4,2017-03-12,2017-03-13,2017-03-13,2,6,postgres db,2025-04-18 21:40:55,False,0.0,On Time
776,490,4,2017-03-13,2017-03-15,2017-03-16,2,6,postgres db,2025-04-18 21:40:55,True,1.0,Late
777,496,4,2017-03-13,2017-03-16,2017-03-16,2,6,postgres db,2025-04-18 21:40:55,False,0.0,On Time
778,56,3,2017-03-15,2017-03-15,,3,9,postgres db,2025-04-18 21:40:55,False,,Late
779,367,4,2017-03-15,2017-03-16,2017-03-18,2,6,postgres db,2025-04-18 21:40:55,True,2.0,Late
780,592,4,2017-03-15,2017-03-17,2017-03-17,2,6,postgres db,2025-04-18 21:40:55,False,0.0,On Time
781,1018,4,2017-03-15,2017-03-16,2017-03-17,2,6,postgres db,2025-04-18 21:40:55,True,1.0,Late
782,1298,4,2017-03-15,2017-03-16,2017-03-18,2,7,postgres db,2025-04-18 21:40:55,True,2.0,Late
783,1343,4,2017-03-16,2017-03-19,2017-03-17,1,2,postgres db,2025-04-18 21:40:55,False,0.0,Early
784,430,4,2017-03-16,2017-03-19,2017-03-19,2,7,postgres db,2025-04-18 21:40:55,False,0.0,On Time
785,794,4,2017-03-18,2017-03-19,2017-03-20,1,2,postgres db,2025-04-18 21:40:55,True,1.0,Late
786,249,4,2017-03-18,2017-03-20,2017-03-19,2,6,postgres db,2025-04-18 21:40:55,False,0.0,Early
787,700,4,2017-03-18,2017-03-20,2017-03-19,3,9,postgres db,2025-04-18 21:40:55,False,0.0,Early
788,1363,4,2017-03-18,2017-03-20,2017-03-20,3,9,postgres db,2025-04-18 21:40:55,False,0.0,On Time
789,772,4,2017-03-19,2017-03-20,2017-03-20,2,6,postgres db,2025-04-18 21:40:55,False,0.0,On Time
790,1015,4,2017-03-19,2017-03-21,2017-03-22,2,7,postgres db,2025-04-18 21:40:55,True,1.0,Late
791,432,4,2017-03-20,2017-03-22,2017-03-23,2,6,postgres db,2025-04-18 21:40:55,True,1.0,Late
792,479,4,2017-03-22,2017-03-23,2017-03-24,2,6,postgres db,2025-04-18 21:40:55,True,1.0,Late
793,653,4,2017-03-23,2017-03-24,2017-03-24,2,6,postgres db,2025-04-18 21:40:55,False,0.0,On Time
794,863,4,2017-03-23,2017-03-25,2017-03-24,2,7,postgres db,2025-04-18 21:40:55,False,0.0,Early
795,992,4,2017-03-23,2017-03-25,2017-03-26,2,7,postgres db,2025-04-18 21:40:55,True,1.0,Late
796,154,4,2017-03-23,2017-03-26,2017-03-25,3,9,postgres db,2025-04-18 21:40:55,False,0.0,Early
797,374,4,2017-03-24,2017-03-26,2017-03-26,2,7,postgres db,2025-04-18 21:40:55,False,0.0,On Time
798,619,4,2017-03-26,2017-03-28,2017-03-29,1,3,postgres db,2025-04-18 21:40:55,True,1.0,Late
799,607,4,2017-03-27,2017-03-28,2017-03-29,1,3,postgres db,2025-04-18 21:40:55,True,1.0,Late
800,1057,4,2017-03-27,2017-03-29,2017-03-28,2,6,postgres db,2025-04-18 21:40:55,False,0.0,Early
801,78,4,2017-03-28,2017-03-29,2017-03-30,1,2,postgres db,2025-04-18 21:40:55,True,1.0,Late
802,340,4,2017-03-28,2017-03-29,2017-03-30,2,6,postgres db,2025-04-18 21:40:55,True,1.0,Late
803,1105,4,2017-03-28,2017-03-31,2017-03-30,3,8,postgres db,2025-04-18 21:40:55,False,0.0,Early
804,95,4,2017-03-29,2017-03-31,2017-03-30,2,6,postgres db,2025-04-18 21:40:55,False,0.0,Early
805,420,4,2017-03-29,2017-03-30,2017-04-01,2,6,postgres db,2025-04-18 21:40:55,True,2.0,Late
806,234,4,2017-03-30,2017-03-31,2017-03-31,2,7,postgres db,2025-04-18 21:40:55,False,0.0,On Time
807,1148,4,2017-03-30,2017-04-01,2017-04-02,2,6,postgres db,2025-04-18 21:40:55,True,1.0,Late
808,315,4,2017-03-31,2017-04-02,2017-04-02,2,6,postgres db,2025-04-18 21:40:55,False,0.0,On Time
809,1222,4,2017-03-31,2017-04-03,2017-04-03,2,7,postgres db,2025-04-18 21:40:55,False,0.0,On Time
810,153,3,2017-04-01,2017-04-01,,3,8,postgres db,2025-04-18 21:40:55,False,,Late
811,524,4,2017-04-01,2017-04-04,2017-04-04,2,7,postgres db,2025-04-18 21:40:55,False,0.0,On Time
812,1164,4,2017-04-01,2017-04-02,2017-04-03,2,7,postgres db,2025-04-18 21:40:55,True,1.0,Late
813,1203,4,2017-04-01,2017-04-03,2017-04-02,3,9,postgres db,2025-04-18 21:40:55,False,0.0,Early
814,629,4,2017-04-02,2017-04-05,2017-04-03,2,7,postgres db,2025-04-18 21:40:55,False,0.0,Early
815,1251,4,2017-04-03,2017-04-05,2017-04-04,1,3,postgres db,2025-04-18 21:40:55,False,0.0,Early
816,811,4,2017-04-03,2017-04-05,2017-04-05,2,6,postgres db,2025-04-18 21:40:55,False,0.0,On Time
817,301,4,2017-04-04,2017-04-05,2017-04-07,2,7,postgres db,2025-04-18 21:40:55,True,2.0,Late
818,1319,4,2017-04-04,2017-04-07,2017-04-07,2,6,postgres db,2025-04-18 21:40:55,False,0.0,On Time
819,221,4,2017-04-04,2017-04-07,2017-04-05,3,9,postgres db,2025-04-18 21:40:55,False,0.0,Early
820,725,4,2017-04-05,2017-04-08,2017-04-07,2,7,postgres db,2025-04-18 21:40:55,False,0.0,Early
821,1181,4,2017-04-05,2017-04-07,2017-04-08,2,7,postgres db,2025-04-18 21:40:55,True,1.0,Late
822,294,4,2017-04-06,2017-04-08,2017-04-09,2,7,postgres db,2025-04-18 21:40:55,True,1.0,Late
823,415,4,2017-04-06,2017-04-07,2017-04-08,3,8,postgres db,2025-04-18 21:40:55,True,1.0,Late
824,993,4,2017-04-07,2017-04-09,2017-04-10,1,2,postgres db,2025-04-18 21:40:55,True,1.0,Late
825,10,4,2017-04-07,2017-04-08,2017-04-09,2,7,postgres db,2025-04-18 21:40:55,True,1.0,Late
826,45,4,2017-04-07,2017-04-10,2017-04-10,2,6,postgres db,2025-04-18 21:40:55,False,0.0,On Time
827,666,4,2017-04-07,2017-04-10,2017-04-10,2,7,postgres db,2025-04-18 21:40:55,False,0.0,On Time
828,246,4,2017-04-09,2017-04-10,2017-04-12,2,6,postgres db,2025-04-18 21:40:55,True,2.0,Late
829,674,4,2017-04-09,2017-04-10,2017-04-10,2,7,postgres db,2025-04-18 21:40:55,False,0.0,On Time
1514,87,2,2018-04-10,2018-04-10,,1,3,postgres db,2025-04-18 21:40:55,False,,Late
830,431,4,2017-04-11,2017-04-14,2017-04-12,2,6,postgres db,2025-04-18 21:40:55,False,0.0,Early
831,1000,4,2017-04-11,2017-04-12,2017-04-12,2,7,postgres db,2025-04-18 21:40:55,False,0.0,On Time
832,1215,4,2017-04-11,2017-04-12,2017-04-12,2,7,postgres db,2025-04-18 21:40:55,False,0.0,On Time
833,406,4,2017-04-12,2017-04-14,2017-04-15,2,7,postgres db,2025-04-18 21:40:55,True,1.0,Late
834,890,4,2017-04-12,2017-04-13,2017-04-15,2,6,postgres db,2025-04-18 21:40:55,True,2.0,Late
835,940,4,2017-04-13,2017-04-15,2017-04-14,1,2,postgres db,2025-04-18 21:40:55,False,0.0,Early
836,455,4,2017-04-13,2017-04-16,2017-04-14,2,6,postgres db,2025-04-18 21:40:55,False,0.0,Early
837,948,4,2017-04-13,2017-04-16,2017-04-14,2,7,postgres db,2025-04-18 21:40:55,False,0.0,Early
838,1395,4,2017-04-14,2017-04-17,2017-04-15,2,7,postgres db,2025-04-18 21:40:55,False,0.0,Early
839,1332,4,2017-04-15,2017-04-18,2017-04-16,1,3,postgres db,2025-04-18 21:40:55,False,0.0,Early
840,372,4,2017-04-15,2017-04-16,2017-04-16,2,6,postgres db,2025-04-18 21:40:55,False,0.0,On Time
841,428,4,2017-04-15,2017-04-18,2017-04-17,2,7,postgres db,2025-04-18 21:40:55,False,0.0,Early
842,1133,4,2017-04-15,2017-04-18,2017-04-16,2,6,postgres db,2025-04-18 21:40:55,False,0.0,Early
843,1059,4,2017-04-16,2017-04-17,2017-04-19,2,7,postgres db,2025-04-18 21:40:55,True,2.0,Late
844,1436,4,2017-04-16,2017-04-17,2017-04-18,2,6,postgres db,2025-04-18 21:40:55,True,1.0,Late
845,662,4,2017-04-17,2017-04-18,2017-04-18,2,7,postgres db,2025-04-18 21:40:55,False,0.0,On Time
846,715,4,2017-04-17,2017-04-19,2017-04-19,2,6,postgres db,2025-04-18 21:40:55,False,0.0,On Time
847,329,4,2017-04-18,2017-04-19,2017-04-19,2,7,postgres db,2025-04-18 21:40:55,False,0.0,On Time
848,597,4,2017-04-18,2017-04-20,2017-04-20,2,7,postgres db,2025-04-18 21:40:55,False,0.0,On Time
849,776,4,2017-04-19,2017-04-20,2017-04-21,1,2,postgres db,2025-04-18 21:40:55,True,1.0,Late
850,1346,4,2017-04-19,2017-04-22,2017-04-22,1,3,postgres db,2025-04-18 21:40:55,False,0.0,On Time
851,1139,4,2017-04-20,2017-04-21,2017-04-22,2,6,postgres db,2025-04-18 21:40:55,True,1.0,Late
852,13,4,2017-04-21,2017-04-23,2017-04-22,3,9,postgres db,2025-04-18 21:40:55,False,0.0,Early
853,883,4,2017-04-21,2017-04-24,2017-04-24,3,8,postgres db,2025-04-18 21:40:55,False,0.0,On Time
854,177,4,2017-04-22,2017-04-25,2017-04-23,2,6,postgres db,2025-04-18 21:40:55,False,0.0,Early
855,775,4,2017-04-22,2017-04-23,2017-04-25,2,6,postgres db,2025-04-18 21:40:55,True,2.0,Late
856,477,4,2017-04-23,2017-04-25,2017-04-26,2,6,postgres db,2025-04-18 21:40:55,True,1.0,Late
857,1402,4,2017-04-24,2017-04-25,2017-04-26,2,7,postgres db,2025-04-18 21:40:55,True,1.0,Late
858,162,4,2017-04-25,2017-04-27,2017-04-28,2,6,postgres db,2025-04-18 21:40:55,True,1.0,Late
859,644,4,2017-04-25,2017-04-26,2017-04-26,2,6,postgres db,2025-04-18 21:40:55,False,0.0,On Time
860,473,4,2017-04-27,2017-04-29,2017-04-28,2,7,postgres db,2025-04-18 21:40:55,False,0.0,Early
861,1177,4,2017-04-27,2017-04-29,2017-04-30,2,7,postgres db,2025-04-18 21:40:55,True,1.0,Late
862,1230,4,2017-04-27,2017-04-30,2017-04-29,3,8,postgres db,2025-04-18 21:40:55,False,0.0,Early
863,446,4,2017-04-28,2017-04-30,2017-05-01,2,7,postgres db,2025-04-18 21:40:55,True,1.0,Late
864,902,4,2017-04-28,2017-04-30,2017-04-29,2,6,postgres db,2025-04-18 21:40:55,False,0.0,Early
865,974,4,2017-04-29,2017-05-02,2017-05-01,2,6,postgres db,2025-04-18 21:40:55,False,0.0,Early
866,1410,4,2017-04-29,2017-04-30,2017-05-01,2,6,postgres db,2025-04-18 21:40:55,True,1.0,Late
867,97,4,2017-05-01,2017-05-03,2017-05-02,1,3,postgres db,2025-04-18 21:40:55,False,0.0,Early
868,868,4,2017-05-01,2017-05-04,2017-05-02,1,3,postgres db,2025-04-18 21:40:55,False,0.0,Early
869,844,4,2017-05-01,2017-05-04,2017-05-02,2,7,postgres db,2025-04-18 21:40:55,False,0.0,Early
870,1416,4,2017-05-01,2017-05-04,2017-05-02,2,6,postgres db,2025-04-18 21:40:55,False,0.0,Early
871,358,4,2017-05-02,2017-05-04,2017-05-03,2,7,postgres db,2025-04-18 21:40:55,False,0.0,Early
872,394,4,2017-05-03,2017-05-06,2017-05-06,1,3,postgres db,2025-04-18 21:40:55,False,0.0,On Time
873,829,4,2017-05-03,2017-05-05,2017-05-05,2,7,postgres db,2025-04-18 21:40:55,False,0.0,On Time
874,661,4,2017-05-04,2017-05-05,2017-05-06,2,7,postgres db,2025-04-18 21:40:55,True,1.0,Late
875,386,4,2017-05-05,2017-05-06,2017-05-08,1,3,postgres db,2025-04-18 21:40:55,True,2.0,Late
876,1046,4,2017-05-05,2017-05-08,2017-05-06,2,7,postgres db,2025-04-18 21:40:55,False,0.0,Early
877,784,4,2017-05-06,2017-05-07,2017-05-08,2,6,postgres db,2025-04-18 21:40:55,True,1.0,Late
878,224,4,2017-05-07,2017-05-10,2017-05-09,1,3,postgres db,2025-04-18 21:40:55,False,0.0,Early
879,214,4,2017-05-08,2017-05-09,2017-05-09,2,7,postgres db,2025-04-18 21:40:55,False,0.0,On Time
880,1206,4,2017-05-08,2017-05-11,2017-05-10,2,6,postgres db,2025-04-18 21:40:55,False,0.0,Early
881,1024,4,2017-05-08,2017-05-11,2017-05-11,3,9,postgres db,2025-04-18 21:40:55,False,0.0,On Time
882,196,4,2017-05-09,2017-05-12,2017-05-10,2,6,postgres db,2025-04-18 21:40:55,False,0.0,Early
883,507,4,2017-05-11,2017-05-13,2017-05-14,2,6,postgres db,2025-04-18 21:40:55,True,1.0,Late
884,871,4,2017-05-11,2017-05-13,2017-05-12,2,7,postgres db,2025-04-18 21:40:55,False,0.0,Early
885,66,3,2017-05-13,2017-05-13,,3,8,postgres db,2025-04-18 21:40:55,False,,Late
886,1396,4,2017-05-13,2017-05-14,2017-05-15,1,2,postgres db,2025-04-18 21:40:55,True,1.0,Late
887,1195,4,2017-05-13,2017-05-15,2017-05-15,2,6,postgres db,2025-04-18 21:40:55,False,0.0,On Time
888,1038,4,2017-05-14,2017-05-16,2017-05-16,2,7,postgres db,2025-04-18 21:40:55,False,0.0,On Time
889,830,4,2017-05-14,2017-05-17,2017-05-15,3,8,postgres db,2025-04-18 21:40:55,False,0.0,Early
890,171,4,2017-05-15,2017-05-18,2017-05-18,2,6,postgres db,2025-04-18 21:40:55,False,0.0,On Time
891,384,4,2017-05-15,2017-05-18,2017-05-16,2,6,postgres db,2025-04-18 21:40:55,False,0.0,Early
892,651,4,2017-05-15,2017-05-18,2017-05-17,2,7,postgres db,2025-04-18 21:40:55,False,0.0,Early
893,1293,4,2017-05-16,2017-05-19,2017-05-19,2,7,postgres db,2025-04-18 21:40:55,False,0.0,On Time
894,1320,4,2017-05-16,2017-05-19,2017-05-19,2,6,postgres db,2025-04-18 21:40:55,False,0.0,On Time
895,857,4,2017-05-18,2017-05-21,2017-05-19,2,6,postgres db,2025-04-18 21:40:55,False,0.0,Early
896,376,4,2017-05-19,2017-05-22,2017-05-21,3,9,postgres db,2025-04-18 21:40:55,False,0.0,Early
897,47,4,2017-05-20,2017-05-21,2017-05-21,1,2,postgres db,2025-04-18 21:40:55,False,0.0,On Time
898,352,4,2017-05-20,2017-05-21,2017-05-22,2,6,postgres db,2025-04-18 21:40:55,True,1.0,Late
899,605,4,2017-05-20,2017-05-21,2017-05-21,2,7,postgres db,2025-04-18 21:40:55,False,0.0,On Time
900,971,4,2017-05-20,2017-05-21,2017-05-22,2,6,postgres db,2025-04-18 21:40:55,True,1.0,Late
901,345,4,2017-05-21,2017-05-22,2017-05-24,2,7,postgres db,2025-04-18 21:40:55,True,2.0,Late
902,1278,4,2017-05-21,2017-05-24,2017-05-22,2,6,postgres db,2025-04-18 21:40:55,False,0.0,Early
903,179,4,2017-05-22,2017-05-23,2017-05-24,2,7,postgres db,2025-04-18 21:40:55,True,1.0,Late
904,1020,4,2017-05-23,2017-05-26,2017-05-24,1,2,postgres db,2025-04-18 21:40:55,False,0.0,Early
905,609,4,2017-05-23,2017-05-26,2017-05-24,2,6,postgres db,2025-04-18 21:40:55,False,0.0,Early
906,877,4,2017-05-23,2017-05-26,2017-05-26,2,7,postgres db,2025-04-18 21:40:55,False,0.0,On Time
907,120,4,2017-05-24,2017-05-26,2017-05-27,1,2,postgres db,2025-04-18 21:40:55,True,1.0,Late
908,402,4,2017-05-25,2017-05-28,2017-05-27,2,7,postgres db,2025-04-18 21:40:55,False,0.0,Early
909,188,4,2017-05-26,2017-05-27,2017-05-28,1,2,postgres db,2025-04-18 21:40:55,True,1.0,Late
910,342,4,2017-05-26,2017-05-28,2017-05-28,2,7,postgres db,2025-04-18 21:40:55,False,0.0,On Time
911,887,4,2017-05-26,2017-05-29,2017-05-29,2,6,postgres db,2025-04-18 21:40:55,False,0.0,On Time
912,519,4,2017-05-27,2017-05-29,2017-05-29,1,2,postgres db,2025-04-18 21:40:55,False,0.0,On Time
913,699,4,2017-05-27,2017-05-29,2017-05-29,2,6,postgres db,2025-04-18 21:40:55,False,0.0,On Time
914,1068,4,2017-05-28,2017-05-31,2017-05-31,1,2,postgres db,2025-04-18 21:40:55,False,0.0,On Time
915,215,4,2017-05-28,2017-05-30,2017-05-30,2,6,postgres db,2025-04-18 21:40:55,False,0.0,On Time
916,718,4,2017-05-28,2017-05-29,2017-05-29,2,6,postgres db,2025-04-18 21:40:55,False,0.0,On Time
917,881,4,2017-05-29,2017-05-31,2017-06-01,1,2,postgres db,2025-04-18 21:40:55,True,1.0,Late
918,242,4,2017-05-30,2017-05-31,2017-05-31,1,3,postgres db,2025-04-18 21:40:55,False,0.0,On Time
919,781,4,2017-05-30,2017-05-31,2017-05-31,2,7,postgres db,2025-04-18 21:40:55,False,0.0,On Time
920,966,4,2017-05-30,2017-06-01,2017-06-02,2,7,postgres db,2025-04-18 21:40:55,True,1.0,Late
921,628,4,2017-05-31,2017-06-02,2017-06-02,2,6,postgres db,2025-04-18 21:40:55,False,0.0,On Time
922,656,4,2017-05-31,2017-06-01,2017-06-03,2,6,postgres db,2025-04-18 21:40:55,True,2.0,Late
923,769,4,2017-05-31,2017-06-03,2017-06-02,2,7,postgres db,2025-04-18 21:40:55,False,0.0,Early
924,68,3,2017-06-02,2017-06-02,,3,8,postgres db,2025-04-18 21:40:55,False,,Late
925,1316,4,2017-06-02,2017-06-05,2017-06-03,2,7,postgres db,2025-04-18 21:40:55,False,0.0,Early
926,233,4,2017-06-03,2017-06-05,2017-06-06,1,2,postgres db,2025-04-18 21:40:55,True,1.0,Late
927,1438,4,2017-06-03,2017-06-05,2017-06-06,1,2,postgres db,2025-04-18 21:40:55,True,1.0,Late
928,957,4,2017-06-05,2017-06-06,2017-06-06,1,3,postgres db,2025-04-18 21:40:55,False,0.0,On Time
929,472,4,2017-06-05,2017-06-06,2017-06-08,2,6,postgres db,2025-04-18 21:40:55,True,2.0,Late
930,1224,4,2017-06-05,2017-06-06,2017-06-06,3,9,postgres db,2025-04-18 21:40:55,False,0.0,On Time
931,631,4,2017-06-07,2017-06-08,2017-06-08,2,6,postgres db,2025-04-18 21:40:55,False,0.0,On Time
932,804,4,2017-06-07,2017-06-08,2017-06-09,2,6,postgres db,2025-04-18 21:40:55,True,1.0,Late
933,909,4,2017-06-07,2017-06-10,2017-06-08,2,6,postgres db,2025-04-18 21:40:55,False,0.0,Early
934,93,4,2017-06-09,2017-06-10,2017-06-12,2,7,postgres db,2025-04-18 21:40:55,True,2.0,Late
935,43,3,2017-06-10,2017-06-10,,3,8,postgres db,2025-04-18 21:40:55,False,,Late
936,265,4,2017-06-10,2017-06-13,2017-06-12,2,6,postgres db,2025-04-18 21:40:55,False,0.0,Early
937,73,4,2017-06-11,2017-06-14,2017-06-13,2,7,postgres db,2025-04-18 21:40:55,False,0.0,Early
938,129,4,2017-06-11,2017-06-12,2017-06-12,2,6,postgres db,2025-04-18 21:40:55,False,0.0,On Time
939,1407,4,2017-06-11,2017-06-12,2017-06-14,2,6,postgres db,2025-04-18 21:40:55,True,2.0,Late
940,585,4,2017-06-12,2017-06-14,2017-06-13,1,2,postgres db,2025-04-18 21:40:55,False,0.0,Early
941,736,4,2017-06-12,2017-06-14,2017-06-14,1,2,postgres db,2025-04-18 21:40:55,False,0.0,On Time
942,537,4,2017-06-13,2017-06-16,2017-06-15,2,6,postgres db,2025-04-18 21:40:55,False,0.0,Early
943,1025,4,2017-06-13,2017-06-15,2017-06-15,2,6,postgres db,2025-04-18 21:40:55,False,0.0,On Time
944,138,4,2017-06-14,2017-06-15,2017-06-17,1,3,postgres db,2025-04-18 21:40:55,True,2.0,Late
945,167,4,2017-06-14,2017-06-15,2017-06-16,2,7,postgres db,2025-04-18 21:40:55,True,1.0,Late
946,525,4,2017-06-14,2017-06-16,2017-06-15,2,6,postgres db,2025-04-18 21:40:55,False,0.0,Early
947,278,4,2017-06-15,2017-06-18,2017-06-17,1,3,postgres db,2025-04-18 21:40:55,False,0.0,Early
948,618,4,2017-06-15,2017-06-17,2017-06-17,2,6,postgres db,2025-04-18 21:40:55,False,0.0,On Time
949,867,4,2017-06-16,2017-06-18,2017-06-17,1,3,postgres db,2025-04-18 21:40:55,False,0.0,Early
950,142,4,2017-06-16,2017-06-19,2017-06-18,2,6,postgres db,2025-04-18 21:40:55,False,0.0,Early
951,339,4,2017-06-16,2017-06-19,2017-06-19,2,7,postgres db,2025-04-18 21:40:55,False,0.0,On Time
952,355,4,2017-06-16,2017-06-18,2017-06-18,2,7,postgres db,2025-04-18 21:40:55,False,0.0,On Time
